1493366691,Prometeus,Хэмилтон,Феттель,Боттас,Ферстаппен,Райкконен,Риккардо,Масса,Квят,Перес,Хюлкенберг
1493367141,koffy76,Хэмилтон,Феттель,Райкконен,Ферстаппен,Боттас,Риккардо,Масса,Грожан,Квят,Перес
1493367611,Arkh24rus,Хэмилтон,Феттель,Боттас,Райкконен,Риккардо,Перес,Ферстаппен,Масса,Окон,Грожан
1493368397,Kushavera,Хэмилтон,Феттель,Боттас,Риккардо,Райкконен,Ферстаппен,Сайнс,Масса,Хюлкенберг,Перес
1493370646,EverGreennn,Хэмилтон,Райкконен,Феттель,Ферстаппен,Боттас,Риккардо,Алонсо,Масса,Квят,Грожан
1493371786,buffaloid,Хэмилтон,Феттель,Боттас,Райкконен,Риккардо,Ферстаппен,Перес,Квят,Масса,Сайнс
1493376510,sabhas,Феттель,Райкконен,Хэмилтон,Боттас,Хюлкенберг,Масса,Перес,Масса,Стролл,Алонсо
1493382419,0rion,Хэмилтон,Феттель,Боттас,Райкконен,Ферстаппен,Риккардо,Масса,Сайнс,Хюлкенберг,Перес
1493385057,FullMetallBeach,Хэмилтон,Боттас,Феттель,Райкконен,Риккардо,Ферстаппен,Масса,Хюлкенберг,Перес,Сайнс
1493386345,prfl,Хэмилтон,Феттель,Боттас,Райкконен,Ферстаппен,Риккардо,Масса,Перес,Окон,Грожан
1493387373,AbrOhunter,Феттель,Райкконен,Хэмилтон,Масса,Боттас,Перес,Ферстаппен,Риккардо,Хюлкенберг,Квят
1493389016,Galwayer,Феттель,Хэмилтон,Райкконен,Боттас,Риккардо,Масса,Ферстаппен,Перес,Магнуссен,Окон
1493389058,neozoen,Феттель,Хэмилтон,Райкконен,Боттас,Ферстаппен,Риккардо,Масса,Перес,Хюлкенберг,Квят
1493390409,aspire89,Феттель,Хэмилтон,Райкконен,Боттас,Риккардо,Ферстаппен,Перес,Масса,Квят,Окон
1493396023,Kildin,Хэмилтон,Феттель,Райкконен,Ферстаппен,Риккардо,Боттас,Масса,Перес,Хюлкенберг,Стролл
1493398924,Dmitriy,Хэмилтон,Райкконен,Боттас,Феттель,Ферстаппен,Риккардо,Грожан,Масса,Перес,Квят
1493410557,gabo,Хэмилтон,Ферстаппен,Феттель,Боттас,Риккардо,Райкконен,Масса,Хюлкенберг,Перес,Окон
1493439095,ArtMaster,Хэмилтон,Феттель,Боттас,Райкконен,Ферстаппен,Риккардо,Масса,Сайнс,Перес,Окон
1493462070,shlang,Феттель,Райкконен,Боттас,Хэмилтон,Ферстаппен,Масса,Риккардо,Перес,Окон,Хюлкенберг
1493462642,elicaster,Феттель,Хэмилтон,Боттас,Райкконен,Ферстаппен,Риккардо,Масса,Хюлкенберг,Перес,Сайнс
1493466783,GeasMuire,Феттель,Хэмилтон,Райкконен,Боттас,Ферстаппен,Риккардо,Масса,Сайнс,Грожан,Хюлкенберг
1493404820,yesmish2002,Хэмилтон,Феттель,Боттас,Риккардо,Ферстаппен,Райкконен,Масса,Хюлкенберг,Грожан,Окон